Id,DR,Codigo_Unidade,Nome_Unidade,Cod_Sistec,CNPJ,Polo,Unidades_Operacionais,Cat_Unid_Operacionais,Responsavel,Tel_Resp,Email_Resp,Chave_Imovel_DR,Nome_TipoUnidade,Cod_TipoUnidade,Endereco_Numero,Endereco_Logradouro,Endereco_Complemento,Endereco_CEP,Endereco_Bairro,Endereco_Cidade,Endereco_UF,Endereco_Vinculo,Data_Ocorrencia,Versao,MesAnoApuracao,Regional,Ativo
31956,RS,66,SENAC - EAD,12309,03422707005810,1,1,0,GIANCARLO SILVA GIACOMELLI,5132142997,GSGIACOMELLI@SENACRS.COM.BR,6600,fixa,1,810,AV ALBERTO BINS,NULL,90030142,CENTRO,PORTO ALEGRE,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31957,RS,67,SENAC - GRAVATAÍ,2386,03422707005739,1,1,0,GIDIAO ARAUJO MONTEIRO,5332427233,GAMONTEIRO@SENACRS.COM.BR,6700,fixa,1,480,AV DORIVAL CANDIDO LUZ DE OLIVEIRA,NULL,94030001,CENTRO,GRAVATAÍ,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31958,RS,68,SENAC - SÃO BORJA,12319,03422707005558,1,1,0,LISANDRA REIS DE SOUZA,5534316775,LRSOUZA@SENACRS.COM.BR,6800,fixa,1,310,RUA GENERAL CANABARRO,NULL,97670000,CENTRO,SÃO BORJA,NULL,2,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31959,RS,69,SENAC - TRAMANDAÍ,12324,03422707005909,1,1,0,CASSIANE DO CARMO BORGES LIBERALESSO,5136615674,CCLIBERASSO2SENACRS.COM.BR,6900,fixa,1,1700,AV RUBEM BERTA,NULL,95590000,CENTRO,TRAMANDAÍ,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31960,RS,70,SENAC - CARAZINHO,12306,03422707006034,1,1,0," ANDREIA FOSSATI",5433295851,AFOSSATI@SENACRS.COM.BR,7000,fixa,1,2821,AVENIDA FLORES DA CUNHA,NULL,99500000,CENTRO,CARAZINHO,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31961,RS,71,SENAC - CACHOEIRA DO SUL,14189,03422707006115,1,1,0,PAULA MACHADO CORREA,5132262883,PCORREA@SENACRS.COM.BR,7100,fixa,1,835,AV JÚLIO DE CASTILHOS,NULL,96501001,CENTRO,CACHOEIRA DO SUL,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31962,RS,72,SENAC - TAQUARA,12322,03422707006204,1,1,0,ANDRESA CUSTODIA DA SILVA,5135415370,ACUSTODIA@SENACRS.COM.BR,7200,fixa,1,2661,RUA GENERAL FROTA,NULL,95600000,CENTRO,TAQUARA,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31963,RS,73,SENAC - CAMAQUÃ,14243,03422707006387,1,1,0,DENISE HELENA MELENDEZ,5136711934, DHSEFRIN@SENACRS.COM.BR,7300,fixa,1,1,RUA MARCÍRIO DIAS LONGARAY,NULL,96180000,CENTRO,CAMAQUÃ,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31964,RS,74,SENAC - MONTENEGRO,12313,03422707006468,1,1,0,SILVIA ELIANE GUTERRES,5136493141,SEGUTERRES@SENACRS.COM.BR,7400,fixa,1,2225,RUA CAPITÃO PORFÍRIO,NULL,95780000,CENTRO,MONTENEGRO,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31965,RS,75,SENAC - TORRES,12323,03422707006620,1,1,0,CASSIANE DO CARMO BORGES LIBERALESSO,5136615674,CCLIBERASSO2SENACRS.COM.BR,7500,fixa,1,411,RUA JULIO DE CASTILHOS,NULL,95560000,CENTRO,TORRES,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31967,RS,77,SENAC - 24 HORAS,12302,03422707006891,1,2,0,DANIELA CORSO FAVARETTO,5132256280, DCFAVARETTO@SENACRS.COM.BR,7700,fixa,1,3522,AV ASSIS BRASIL,137,91010003,PASSO DAREIA,PORTO ALEGRE,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31968,RS,78,SENAC - FACULDADE DE TECNOLOGIA PELOTAS,22717,03422707006972,1,4,0,MARIANGELA ITURRIET DA SILVA,532258889,MISILVA@SENACRS.COM.BR,7800,fixa,1,602,RUA GONÇALVES CHAVES,NULL,96015560,CENTRO,PELOTAS,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31969,RS,79,SENAC - SANTANA DO LIVRAMENTO,12316,03422707007006,1,1,0,LEONARDO DIAS SANTANA,5532444253,LDSANTANA@SENACRS.COM.BR,7900,fixa,1,2049,RUA: DUQUE DE CAXIAS,NULL,97573010,CENTRO,SANTANA DO LIVRAMENTO,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31970,RS,81,SENAC - VIAMÃO,20693,03422707007197,1,1,0,LIDIA PRISCILA LUVIZETTO FRAGA,5197189858, LPFRAGA@SENACRS.COM.BR,8100,fixa,1,154,RUA REVERENDO AMÉRICO VESPÚCIO CABRAL,NULL,94410300,CENTRO,VIAMÃO,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31971,RS,82,SENAC - GRAMADO,22087,03422707007359,1,1,0,DANIELA BARBOSA,5432864445, DBARBOSA@SENACRS.COM.BR,8200,fixa,1,663,RUA SÃO PEDRO,NULL,95670000,CENTRO,GRAMADO,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31972,RS,83,SENAC - CENTRO HISTORICO,23489,03422707007430,1,1,0,DANIELA CORSO FAVARETTO,5132256280, DCFAVARETTO@SENACRS.COM.BR,8300,fixa,1,292,RUA PINTO BANDEIRA,NULL,90030150,CENTRO HISTORICO,PORTO ALEGRE,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
31973,RS,84,SENAC - GESTÃO E NEGOCIOS,30870,03422707007510,1,1,0,ROSE MARI RIBEIRO DA SILVA,5133410444,RMRIBEIRO@SENACRS.COM.BR,8400,fixa,1,545,AV CRISTOVÃO COLOMBO,NULL,90220000,FLORESTA,PORTO ALEGRE,NULL,1,2021-12-08 05:05:46.977,59,12/2021,"RS  ",1
30213,SC,9,FACULDADE DE TECNOLOGIA SENAC FLORIANÓPOLIS,3340,03603739000771,1,4,0,SILVANA BIANCHI PEREIRA,4833309600,FLORIANOPOLIS@SC.SENAC.BR,8,fixa,1,360,RUA SILVA JARDIM,NULL,88020200,PRAINHA,FLORIANÓPOLIS,NULL,2,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30214,SC,10,FACULDADE DE TECNOLOGIA SENAC BLUMENAU,3326,03603739002391,1,4,0,FABIO PEÇANHA RICCI,4730359999,MARKETING.BLU@SC.SENAC.BR,1,fixa,1,610,AVENIDA BRASIL,NULL,89050000,PONTE AGUDA,BLUMENAU,NULL,2,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30215,SC,11,SENAC JOINVILLE,3346,03603739002200,1,1,0,RONALDO RIBEIRO,4734316666,JOINVILLE@SC.SENAC.BR,20,fixa,1,730,RUA VISCONDE DE TAUNAY,NULL,89203062,ATIRADORES,JOINVILLE,NULL,2,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30216,SC,12,SENAC RIO DO SUL,3337,03603739001409,1,1,0,ALVACIR C C CONTE,4735212266,MARKETING.RIODOSUL@SC.SENAC.BR,27,fixa,1,60,RUA VISCONDE DE CAIRU,NULL,89160256,BAIRRO SANTANA,RIO DO SUL,NULL,2,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30217,SC,13,FACULDADE DE TECNOLOGIA SENAC CHAPECÓ,3330,03603739000348,1,4,0,SILVANA MARCON,4933615000,CHAPECO@SC.SENAC.BR,4,fixa,1,298,RUA CASTRO ALVES,NULL,89803110,SAO CRISTOVAO,CHAPECÓ,NULL,2,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30218,SC,14,SENAC LAGES,3339,03603739000690,1,1,0,ELIANE SANTANA LIZ SOUZA,4932233855,LAGES@SC.SENAC.BR,21,fixa,1,1450,AVENIDA DOM PEDRO II,NULL,88509001,SAO CRISTOVAO,LAGES,NULL,2,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30219,SC,15,SENAC BRUSQUE,3327,03603739000500,1,1,0,"ANA CRISTINA HEIL ",4733512626,BRUSQUE@SC.SENAC.BR,13,fixa,1,191,RODOVIA ANTONIO HEIL,NULL,88353100,CENTRO,BRUSQUE,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30220,SC,16,FACULDADE DE TECNOLOGIA SENAC CRICIUMA,3334,03603739001239,1,4,0,ALEXANDRE BEVILACQUA MENEGUETTI,4834379801,CRICIUMA@SC.SENAC.BR,7,fixa,1,560,RUA HENRIQUE LAGE,NULL,88801010,CENTRO,CRICIUMA,NULL,2,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30221,SC,17,SENAC ITAJAI,3341,03603739001581,1,1,0,FABIANO BATTISTI ARCHER,4733480410,ITAJAI@SC.SENAC.BR,18,fixa,1,257,RUA BRUSQUE,NULL,88302000,CENTRO,ITAJAI,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30222,SC,18,FACULDADE DE TECNOLOGIA SENAC SÃO MIGUEL DO OESTE,3332,03603739000933,1,4,0,ADILSON JOSÉ DE ALMEIDA,4936210055,SAOMIGUELDOOESTE@SC.SENAC.BR,11,fixa,1,1415,RUA SETE DE SETEMBRO,NULL,89900000,CENTRO,SÃO MIGUEL DO OESTE,NULL,2,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30223,SC,19,FACULDADE DE TECNOLOGIA SENAC TUBARÃO,3331,03603739001743,1,4,0,MARISA MARTINI,4836322428,TUBARAO@SC.SENAC.BR,35,fixa,1,0,RUA AMARILDO JOSÉ DA ROSA,NULL,88704650,REVOREDO,TUBARÃO,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30224,SC,20,FACULDADE DE TECNOLOGIA SENAC JARAGUÁ DO SUL,3345,03603739001158,1,4,0,MAURICIO ANISIO FERREIRA,4732758400,JARAGUADOSUL@SC.SENAC.BR,9,fixa,1,410,RUA DOS IMIGRANTES,NULL,89254430,VILA RAU,JARAGUÁ DO SUL,NULL,2,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30225,SC,21,SENAC JOAÇABA,3342,03603739001310,1,1,0,PAULO WIENHAGE,4939065600,JOAÇABA@SC.SENAC.BR,19,fixa,1,170,RUA TIRADENTES,NULL,89600000,CENTRO,JOAÇABA,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30226,SC,22,"FACULDADE DE TECNOLOGIA SENAC CONCÓRDIA ",3336,03603739001077,1,4,0,RUBENS MASCELANI FILHO,4934422993,CONCORDIA@SC.SENAC.BR,6,fixa,1,330,RUA JOAO ZANARDI,NULL,89700000,SALETE,CONCÓRDIA,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30227,SC,23,FACULDADE DE TECNOLOGIA SENAC CAÇADOR,3338,03603739000429,1,4,0,MARCIO PIRES DE CAMARGO,4935630000,CAÇADOR@SC.SENAC.BR,2,fixa,1,169,RUA SETE DE SETEMBRO,NULL,89500000,CENTRO,CAÇADOR,NULL,2,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30228,SC,24,SENAC SÃO BENTO DO SUL,3335,03603739000852,1,1,0,ALEX LUIZ MARIANO,4736340602,SAOBENTODOSUL@SC.SENAC.BR,29,fixa,1,277,RUA AUGUSTO KLIMMEK,NULL,89290000,CENTRO,SÃO BENTO DO SUL,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30229,SC,25,SENAC XANXERE,3343,03603739000267,1,1,0,CLEDIR ORLANDI NAIME,4934333300,XANXERE@SC.SENAC.BR,33,fixa,1,110,RUA IRINEU BORNHAUSEN,NULL,89820000,CENTRO,XANXERE,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30230,SC,26,SENAC CANOINHAS,32219,03603739001662,1,1,0,MARCIO ZANCANARO,4736224853,CANOINHAS@SC.SENAC.BR,15,fixa,1,16,RUA LOURENÇO ROLANDO MALLUCELLI,NULL,89460000,CENTRO,CANOINHAS,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30232,SC,32,SENAC SAUDE BELEZA,13432,03603739002120,1,1,0,SILVANA BIANCHI PEREIRA,4833309600,FALECOSMETICA@SC.SENAC.BR,30,fixa,1,189,RUA SALDANHA MARINHO,NULL,88010450,CENTRO,FLORIANÓPOLIS,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30233,SC,33,SENAC EAD,14009,03603739001824,1,1,0,ANDERSON MALGUEIRO,4833574197,EAD@SC.SENAC.BR,17,fixa,1,3,RUA TIRADENTES,NULL,88102040,KOBRASSOL,SÃO JOSÉ,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30234,SC,34,SENAC CURITIBANOS,44093,03603739002472,1,1,0,ELIANE SANTANA LIZ SOUZA,4932415937,CURITIBANOS@SC.SENAC.BR,16,fixa,1,388,AVENIDA SALOMAO DE ALMEIDA,NULL,89520000,CENTRO,CURITIBANOS,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30235,SC,35,SENAC PORTO UNIÃO,30666,03603739002553,1,1,0,ELIESER LOURENZZETTI,4235231516,PORTOUNIAO@SC.SENAC.BR,25,fixa,1,851,AV PRESIDENTE GETULIO VARGAS,NULL,89400000,CENTRO,PORTO UNIÃO,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30236,SC,36,FACULDADE DE TECNOLOGIA SENAC PALHOÇA,30667,03603739002634,1,4,0,ANTONIO NAVALHO FILHO,4833419100,PALHOÇA@SC.SENAC.BR,10,fixa,1,303,RUA JOAO PEREIRA DOS SANTOS,NULL,88130475,PONTE DO IMARUIM,PALHOÇA,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30237,SC,37,SENAC TIMBO,3326,03603739002715,1,1,0,FABIO PEÇANHA RICCI,4733951552,MARKETING.BLU@SC.SENAC.BR,31,fixa,1,830,RUA DUQUE DE CAXIAS,NULL,89120000,CENTRO,TIMBO,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30238,SC,38,SENAC VIDEIRA,42851,03603739002804,1,1,0,DAIANE CRISTINA DE BORBA,4937145550,VIDEIRA@SC.SENAC.BR,32,fixa,1,39,RUA SAUL BRANDALISE,NULL,89560000,CENTRO,VIDEIRA,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30239,SC,39,SENAC MAFRA,43784,03603739002987,1,1,0,ALEX LUIZ MARIANO,4732080130,SAOBENTODOSUL@SC.SENAC.BR,23,fixa,1,809,RUA FELIPE SCHMIDT,NULL,89300000,CENTRO,MAFRA,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30240,SC,40,SENAC ARARANGUÁ,45227,03603739003100,1,1,0,ALEXANDRE BEVILACQUA MENEGUETTI,4835221192,ARARANGUA@SC.SENAC.BR,36,fixa,1,1350,AV SETE DE SETEMBRO,NULL,88900015,CENTRO,ARARANGUÁ,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
30241,SC,41,SENAC CAMPOS NOVOS,45848,03603739003282,1,1,0,PAULO WIENHAGE,4935442977,CAMPOSNOVOS@SC.SENAC.BR,37,fixa,1,289,RUA BENJAMIN COLLA,NULL,89620000,SENHOR BOM JESUS,CAMPOS NOVOS,NULL,1,2021-12-06 05:08:55.293,56,12/2021,"SC  ",1
31437,SE,27,CENTRO DE EDUCAÇÃO PROFISSIONAL DE ARACAJU,11723,3654618000163,1,1,0,JOSÉ ANTÔNIO SILVA SANTANA,7932121500,ANTONIO.SANTANA@SE.SENAC.BR,27,fixa,1,564,AVENIDA IVO DO PRADO,NULL,49015070,SÃO JOSÉ,ARACAJU,NULL,2,2021-12-07 18:44:19.673,58,12/2021,"SE  ",1
31438,SE,28,EMPRESA PEDAGÓGICA DE HOTELARIA,11723,3654618000163,0,3,6,IRNA DE OLIVEIRA SANTOS,7932121551,IRNA.OLIVEIRA@SE.SENAC.BR,27,fixa,1,564,AVENIDA IVO DO PRADO,NULL,49015070,SÃO JOSÉ,ARACAJU,NULL,2,2021-12-07 18:44:19.673,58,12/2021,"SE  ",1
31439,SE,29,GERÊNCIA DAS UNIDADES MÓVEIS,11723,3654618000163,0,5,0,EDSON DIAS DE ARAÚJO,79998154037,EDSON.ARAUJO@SE.SENAC.BR,27,fixa,1,564,AVENIDA IVO DO PRADO,NULL,49015070,SÃO JOSÉ,ARACAJU,NULL,2,2021-12-07 18:44:19.673,58,12/2021,"SE  ",1
31440,SE,30,CENTRO DE EDUCAÇÃO PROFISSIONAL DE ITABAIANA,11725,3654618000325,0,1,0,MARIA ISABEL DE ASSIS LIMA,7934311655,ISABEL.ASSIS@SE.SENAC.BR,30,fixa,1,165,RUA DOUTOR AUGUSTO CESAR LEITE,NULL,49503408,ANÍZIO AMANCIO DE OLIVEIRA,ITABAIANA,NULL,1,2021-12-07 18:44:19.673,58,12/2021,"SE  ",1
31441,SE,31,CENTRO DE EDUCAÇÃO PROFISSIONAL DE TOBIAS BARRETO,11727,3654618000244,0,1,0,ELINE BARRETO DE JESUS,79999457723,ELINE.BARRETO@SE.SENAC.BR,31,fixa,1,0,PRAÇA ABELARDO BARRETO DO ROSÁRIO,NULL,49300000,CENTRO,TOBIAS BARRETO,NULL,2,2021-12-07 18:44:19.673,58,12/2021,"SE  ",1
31442,SE,32,CENTRO DE EDUCAÇÃO PROFISSIONAL DE LAGARTO,11726,3654618000597,0,1,0,JOSÉ EDSON COSTA DOS SANTOS,7936311545,EDSON.COSTA@SE.SENAC.BR,32,fixa,1,140,RUA RAIMUNDA REIS,PRAÇA DOS TRÊS PODERES,49400000,CENTRO,LAGARTO,NULL,1,2021-12-07 18:44:19.673,58,12/2021,"SE  ",1
31443,SE,34,CENTRO DE EDUCAÇÃO PROFISSIONAL DE NOSSA SENHORA DA GLÓRIA,49307,3654618000759,0,1,0,MARCO ANTONIO ANDRADE SANTOS,79996760072,MARCO.SANTOS@SE.SENAC.BR,34,fixa,1,100,RUA MANOEL FRANCISCO DE ANDRADE,NULL,49680000,SILOS,NOSSA SENHORA DA GLORIA,NULL,2,2021-12-07 18:44:19.673,58,12/2021,"SE  ",1
27869,SG,5,CENTRO DE APERFEIÇOAMENTO EM GASTRONOMIA - DF,20372,33469172001210,0,1,0,FABIO COLOMBINI FIORI,6132452150,FABIO.COLOMBINI@SENAC.BR,5,fixa,1,41,SETOR DE HABITAÇÕES COLETIVAS SUL_COMÉRCIO LOCAL_ QUADRA 116_BLOCO D,NULL,70386540,ASA SUL,BRASÍLIA,NULL,1,2021-12-02 05:05:13.893,52,12/2021,"SG  ",1
32611,SP,20,SENAC PENHA,10781,03709814000783,1,1,0,TATIANA OLIVEIRA PUTTI TEIXEIRA,1121350300,PENHA@SP.SENAC.BR,20,fixa,1,403,RUA FRANCISCO COIMBRA,NULL,36390000,PENHA,SÃO PAULO,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32612,SP,23,SENAC LARGO TREZE,10788,03709814005580,1,1,0,MARCELO DIAS CALADO,1137373900,LARGOTREZE@SP.SENAC.BR,23,fixa,1,393,RUA DR. ANTÔNIO BENTO,NULL,47500000,SANTO AMARO,SÃO PAULO,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32613,SP,25,SENAC TIRADENTES,10798,03709814004509,1,1,0,MARCIO FERREIRA DA SILVA,1133362000,TIRADENTES@SP.SENAC.BR,25,fixa,1,822,AV. TIRADENTES,NULL,11020000,CENTRO,SÃO PAULO,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32614,SP,26,SENAC TATUAPÉ,10796,03709814000864,1,1,0,GUILHERME CABRAL VILELA,1121912900,TATUAPE@SP.SENAC.BR,26,fixa,1,130,RUA CORONEL LUIZ AMERICANO,NULL,33080200,TATUAPÉ,SÃO PAULO,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32615,SP,27,SENAC VILA PRUDENTE,10799,03709814000945,1,1,0,POLLYANNA TEIZEN PERES DINIZ,1134740799,VILAPRUDENTE@SP.SENAC.BR,27,fixa,1,316,RUA DO ORFANATO,NULL,31310100,VILA PRUDEN,SÃO PAULO,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32616,SP,29,SENAC LAPA SCIPIÃO,10775,03709814005408,1,1,0,DAFNE CRISTINE ZANONI,1134752200,LAPASCIPIAO@SP.SENAC.BR,29,fixa,1,67,RUA SCIPIÃO,NULL,50470600,LAPA,SÃO PAULO,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32617,SP,32,SENAC SANTO ANDRÉ,10789,03709814005904,1,1,0,MARIANA PEDREIRA DE FREITAS,1128428300,SANTOANDRE@SP.SENAC.BR,32,fixa,1,110,RUA RAMIRO COLLEONI,NULL,90401600,CENTRO,SANTO ANDRÉ,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32618,SP,37,SENAC GUARULHOS,10765,03709814002131,1,1,0,NATALIE QUEIROZ DA CRUZ PERINETTO,1121873350,GUARULHOS@SP.SENAC.BR,37,fixa,1,132,RUA LUIZ FACCINI,NULL,71000000,CENTRO,GUARULHOS,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32626,SP,51,SENAC ARARAQUARA,10754,03709814004347,1,1,0,DEBORA DE LIMA AZEVEDO MIQUELIM,1631143000,ARARAQUARA@SP.SENAC.BR,51,fixa,1,1935,RUA JOÃO GURGEL,NULL,14801405,CARMO,ARARAQUARA,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32627,SP,52,SENAC BAURU,10756,03709814003960,1,1,0,EMMANUEL FLORES DE ANDRADE,1433213199,BAURU@SP.SENAC.BR,52,fixa,1,10,RUA ENG. SAINT MARTIN,NULL,17010150,CENTRO,BAURU,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32628,SP,53,SENAC CAMPINAS,10759,03709814005742,1,1,0,MAURO DE NARDI COSTA,1921170600,CAMPINAS@SP.SENAC.BR,53,fixa,1,490,RUA SACRAMENTO,NULL,13010210,CENTRO,CAMPINAS,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32629,SP,54,SENAC CATANDUVA,10760,03709814002050,1,1,0,IARA CRISTIANE FARIAS SASSO TICIANI,1733114650,CATANDUVA@SP.SENAC.BR,54,fixa,1,300,RUA SANTOS,NULL,15801350,CENTRO,CATANDUVA,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32630,SP,55,SENAC GUARATINGUETÁ,10764,03709814003707,1,1,0,DOROTHY ROSA DAGORT PONCE,1221316300,GUARATINGUETA@SP.SENAC.BR,55,fixa,1,50,RUA DR. JOÃO BATISTA RANGEL DE CAMARGO,NULL,12500100,CENTRO,GUARATINGUETÁ,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32631,SP,56,SENAC MARÍLIA,10778,03709814002565,1,1,0,CRISTIANE APARECIDA TINETTI,1433117700,MARILIA@SP.SENAC.BR,56,fixa,1,125,RUA PARAÍBA,NULL,17509060,CENTRO,MARÍLIA,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32632,SP,57,SENAC PRESIDENTE PRUDENTE,10783,03709814002301,1,1,0,RITA DE CASSIA HOLANDA,1833444400,PRESIDENTEPRUDENTE@SP.SENAC.BR,57,fixa,1,2881,AV. MANOEL GOULART,NULL,19060000,CENTRO EDUC,PRESIDENTE PRUDENTE,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32633,SP,58,SENAC RIBEIRÃO PRETO,10784,03709814005076,1,1,0,WELLINGTON MIRANDA DE ARGOLO,1621111200,RIBEIRAOPRETO@SP.SENAC.BR,58,fixa,1,2133,AV. CAPITÃO SALOMÃO,NULL,14085430,JARDIM MOST,RIBEIRÃO PRETO,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32634,SP,59,SENAC SANTOS,10790,03709814005823,1,1,0,RITA DE CASSIA DA SILVA COIMBRA,1321057799,SANTOS@SP.SENAC.BR,59,fixa,1,309,AV. CONSELHEIRO NÉBIAS,NULL,11015003,VILA MATHIA,SANTOS,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32635,SP,60,SENAC SÃO CARLOS,10791,03709814005157,1,1,0,SERGIO RICARDO YAEGASHI,1621071055,SAOCARLOS@SP.SENAC.BR,60,fixa,1,700,RUA EPISCOPAL,NULL,13560570,CENTRO,SÃO CARLOS,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32636,SP,61,SENAC SÃO JOSÉ DO RIO PRETO,10793,03709814001836,1,1,0,GEORGIA PADIAR PERES,1721391699,SJRIOPRETO@SP.SENAC.BR,61,fixa,1,3518,RUA JORGE TIBIRIÇÁ,NULL,15014040,SANTA CRUZ,SÃO JOSÉ DO RIO PRETO,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32637,SP,62,SENAC SOROCABA,10795,03709814001917,1,1,0,RODRIGO BUZIN SIQUEIRA DO AMARAL,1534122500,SOROCABA@SP.SENAC.BR,62,fixa,1,2392,AV. CEL. NOGUEIRA PADILHA,NULL,18020003,VILA HORTÊN,SOROCABA,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32638,SP,63,SENAC TAUBATÉ,10797,03709814003375,1,1,0,PATRICIA MARA AMADEI PINTO,1221256099,TAUBATE@SP.SENAC.BR,63,fixa,1,202,RUA  NELSON FREIRE CAMPELLO,NULL,12010700,JARDIM EULÁ,TAUBATÉ,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32639,SP,64,SENAC FRANCA,10762,03709814003456,1,1,0,ETTORE POLETTI JUNIOR,1634024100,FRANCA@SP.SENAC.BR,64,fixa,1,1345,RUA ALFREDO LOPES PINTO,NULL,14401186,VILA TEIXEI,FRANCA,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32642,SP,67,SENAC BOTUCATU,10758,03709814003022,1,1,0,BARTIRA RIGUETTI CALCA SANCHES,1431121150,BOTUCATU@SP.SENAC.BR,67,fixa,1,85,RUA DR. RAFAEL SAMPAIO,NULL,18600230,BOA VISTA,BOTUCATU,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32643,SP,68,SENAC SÃO JOSÉ DOS CAMPOS,10794,03709814003618,1,1,0,PAULO SERGIO REZENDE,1221349000,SJCAMPOS@SP.SENAC.BR,68,fixa,1,400,RUA SAIGIRO NAKAMURA,NULL,12220280,VILA INDUST,SÃO JOSÉ DOS CAMPOS,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
32644,SP,69,SENAC JUNDIAÍ,10773,03709814003537,1,1,0,MICHELE STOCO CARRARA OLIVEIRA,1133952300,JUNDIAI@SP.SENAC.BR,69,fixa,1,50,RUA VICENTE MAGAGLIO,NULL,13208283,JARDIM PAUL,JUNDIAÍ,NULL,2,2021-12-09 05:06:35.590,60,12/2021,"SP  ",1
